id_cliente,nombre,id_tipo_cliente,id_etapa_trazabilidad,ciudad,email,telefono,fecha_registro,estado
595,Sofia Lopez,1,4,Bogota,cliente595@gmail.com,325949909,2024-08-10,activo
596,Mariana Rivera,1,5,Bucaramanga,cliente596@gmail.com,304676367,2024-12-08,activo
597,Santiago Jimenez,1,5,Bogota,cliente597@gmail.com,308633275,2026-04-28,activo
598,Andrea Rojas,1,5,Bucaramanga,cliente598@gmail.com,318899184,2025-08-24,activo
599,Catalina Ramirez,1,3,Bogota,cliente599@gmail.com,302373555,2024-08-27,activo
600,Diego Gutierrez,1,5,Cartagena,cliente600@gmail.com,327069742,2025-09-07,activo
601,Juan Cortes,1,5,Bogota,cliente601@gmail.com,302036128,2026-04-29,activo
602,Universidad Central #74,2,5,Bogota,cliente602@empresa.com.co,323514105,2026-05-07,activo
603,Laura Castro,1,5,Cali,cliente603@gmail.com,328412854,2025-11-21,activo
604,Soluciones TI SAS #88,3,4,Barranquilla,cliente604@empresa.com.co,309201172,2024-09-01,activo
605,Juan Mendoza,1,5,Cucuta,cliente605@gmail.com,311933413,2024-11-09,activo
606,Carlos Garcia,1,5,Medellin,cliente606@gmail.com,327969667,2025-04-13,activo
607,Carlos Cortes,1,5,Cucuta,cliente607@gmail.com,308757420,2024-11-21,activo
608,Sofia Gomez,1,1,Bogota,cliente608@gmail.com,315269083,2026-03-01,inactivo
609,Andres Ramirez,1,2,Bogota,cliente609@gmail.com,322225232,2026-01-09,inactivo
610,Soluciones TI SAS #55,3,4,Pereira,cliente610@empresa.com.co,312069713,2026-03-24,activo
611,Catalina Rodriguez,1,3,Bucaramanga,cliente611@gmail.com,308920040,2025-04-28,activo
612,Soluciones TI SAS #37,3,4,Bucaramanga,cliente612@empresa.com.co,314019585,2025-12-12,activo
613,Santiago Suarez,1,5,Bogota,cliente613@gmail.com,317416943,2025-06-28,activo
614,Comercializadora La 70 #25,5,5,Cucuta,cliente614@empresa.com.co,312346371,2024-07-02,activo
615,Catalina Garcia,1,2,Bogota,cliente615@gmail.com,326834610,2025-11-05,inactivo
616,Soluciones TI SAS #23,3,3,Bogota,cliente616@empresa.com.co,327594429,2025-05-31,activo
617,Grupo Empresarial Sur #17,3,5,Bucaramanga,cliente617@empresa.com.co,324736121,2025-06-26,activo
618,Andres Gomez,1,3,Cali,cliente618@gmail.com,318767916,2025-01-01,activo
619,Catalina Suarez,1,4,Barranquilla,cliente619@gmail.com,327363203,2026-02-19,activo
620,Daniela Torres,1,4,Bucaramanga,cliente620@gmail.com,316807596,2024-09-24,activo
621,Santiago Vargas,1,5,Bogota,cliente621@gmail.com,302893218,2024-11-25,activo
622,Colegio San Jose #85,2,4,Ibague,cliente622@empresa.com.co,311262492,2024-08-11,activo
623,Daniela Ramirez,1,4,Cartagena,cliente623@gmail.com,302692765,2024-10-25,activo
624,Andrea Rodriguez,1,4,Bucaramanga,cliente624@gmail.com,311816653,2025-08-18,activo
625,Daniela Rodriguez,1,3,Medellin,cliente625@gmail.com,318364573,2025-12-17,activo
626,Daniela Pena,1,5,Bogota,cliente626@gmail.com,301946973,2025-11-30,activo
627,Santiago Mendoza,1,5,Bucaramanga,cliente627@gmail.com,314928578,2024-10-24,activo
628,Tiendas Multimarca SA #21,5,5,Medellin,cliente628@empresa.com.co,326379867,2025-01-22,activo
629,Daniela Morales,1,2,Bogota,cliente629@gmail.com,309745141,2026-02-22,activo
630,Falabella #27,5,5,Medellin,cliente630@empresa.com.co,315616316,2025-04-19,activo
631,Colegio San Jose #72,2,4,Manizales,cliente631@empresa.com.co,323938247,2025-08-01,activo
632,Paula Pena,1,3,Medellin,cliente632@gmail.com,311786584,2025-10-14,activo
633,Mariana Ortiz,1,5,Cali,cliente633@gmail.com,326347476,2025-02-11,activo
634,Colegio Los Andes #53,2,4,Bogota,cliente634@empresa.com.co,306031294,2025-07-29,activo
635,David Hernandez,1,3,Barranquilla,cliente635@gmail.com,328944327,2024-07-17,activo
636,Daniela Torres,1,5,Cali,cliente636@gmail.com,313421820,2025-07-09,activo
637,Carlos Rodriguez,1,4,Barranquilla,cliente637@gmail.com,327923579,2026-01-01,activo
638,Paula Pena,1,5,Cartagena,cliente638@gmail.com,323249703,2025-05-25,activo
639,David Torres,1,4,Bogota,cliente639@gmail.com,314411424,2025-01-27,activo
640,Institucion Educativa Nacional #83,2,4,Barranquilla,cliente640@empresa.com.co,308546170,2025-12-20,activo
641,Mariana Martinez,1,4,Medellin,cliente641@gmail.com,324195751,2024-09-15,activo
642,Camila Vargas,1,4,Medellin,cliente642@gmail.com,311663497,2024-08-03,activo
643,Juan Ramirez,1,4,Cali,cliente643@gmail.com,324640933,2025-11-12,activo
644,Comercializadora La 70 #14,5,5,Cucuta,cliente644@empresa.com.co,316086650,2025-09-06,activo
645,Andres Ramirez,1,4,Barranquilla,cliente645@gmail.com,302968239,2025-12-18,activo
646,Natalia Torres,1,2,Medellin,cliente646@gmail.com,324431161,2026-01-26,inactivo
647,David Torres,1,2,Cali,cliente647@gmail.com,326395804,2025-07-29,activo
648,Sofia Ortiz,1,1,Medellin,cliente648@gmail.com,319953163,2025-01-27,inactivo
649,Mariana Morales,1,5,Bogota,cliente649@gmail.com,317033835,2026-01-20,activo
650,Diego Jimenez,1,5,Cali,cliente650@gmail.com,312654371,2025-01-02,activo
651,Comercializadora La 70 #21,5,5,Bogota,cliente651@empresa.com.co,307219396,2025-04-06,activo
652,Constructora del Valle #53,3,3,Pereira,cliente652@empresa.com.co,304712363,2024-10-12,activo
653,Consultora Vertex #19,3,5,Medellin,cliente653@empresa.com.co,305375063,2025-05-14,activo
654,Catalina Cortes,1,4,Bogota,cliente654@gmail.com,328005797,2025-11-07,activo
655,Sofia Garcia,1,4,Medellin,cliente655@gmail.com,306534221,2025-11-08,activo
656,Universidad Central #49,2,3,Bogota,cliente656@empresa.com.co,325122665,2025-08-14,activo
657,Natalia Pena,1,5,Bucaramanga,cliente657@gmail.com,326663388,2025-09-17,activo
658,Distrimax SAS #32,5,4,Bogota,cliente658@empresa.com.co,329230828,2024-07-12,activo
659,Carlos Hernandez,1,5,Bogota,cliente659@gmail.com,326908535,2024-11-25,activo
660,Totto Unicentro #5,4,5,Bogota,cliente660@empresa.com.co,329192588,2024-12-13,activo
661,Gimnasio Campestre #70,2,4,Medellin,cliente661@empresa.com.co,321985360,2025-12-12,activo
662,Diego Rodriguez,1,4,Medellin,cliente662@gmail.com,301813936,2024-06-25,activo
663,Andres Suarez,1,5,Manizales,cliente663@gmail.com,304882808,2024-09-09,activo
664,Juan Garcia,1,4,Medellin,cliente664@gmail.com,304669507,2025-02-06,activo
665,Totto Chipichape #15,4,5,Bogota,cliente665@empresa.com.co,312014184,2025-09-21,activo
666,Tiendas Multimarca SA #40,5,5,Cali,cliente666@empresa.com.co,319184838,2026-04-06,activo
667,Andres Gomez,1,5,Medellin,cliente667@gmail.com,327901115,2024-12-05,activo
668,Colegio San Jose #3,2,3,Ibague,cliente668@empresa.com.co,325609384,2024-12-02,activo
669,Catalina Morales,1,4,Bogota,cliente669@gmail.com,309425786,2025-07-13,activo
670,Paula Hernandez,1,4,Ibague,cliente670@gmail.com,302615878,2025-08-13,activo
671,Diego Garcia,1,5,Bogota,cliente671@gmail.com,304220085,2024-09-17,activo
672,Andrea Mendoza,1,4,Bogota,cliente672@gmail.com,316946534,2026-02-03,activo
673,Mateo Ortiz,1,1,Cali,cliente673@gmail.com,307258766,2024-08-22,inactivo
674,Seguros Bolivar Ltda #59,3,5,Bucaramanga,cliente674@empresa.com.co,325080351,2024-07-19,activo
675,Universidad Central #39,2,3,Cali,cliente675@empresa.com.co,322352527,2024-07-29,activo
676,Camila Martinez,1,5,Medellin,cliente676@gmail.com,317362994,2024-09-28,activo
677,Comercializadora La 70 #36,5,5,Pereira,cliente677@empresa.com.co,311941452,2025-09-25,activo
678,Andres Hernandez,1,4,Medellin,cliente678@gmail.com,309386232,2025-09-12,activo
679,Paula Castro,1,4,Bogota,cliente679@gmail.com,322599906,2025-06-05,activo
680,Grupo Empresarial Sur #6,3,5,Medellin,cliente680@empresa.com.co,304546989,2024-07-08,activo
681,Universidad del Norte #35,2,4,Bogota,cliente681@empresa.com.co,302247353,2024-12-04,activo
682,Mateo Pena,1,2,Medellin,cliente682@gmail.com,321552000,2025-11-27,activo
683,Laura Castro,1,3,Bogota,cliente683@gmail.com,304475536,2026-02-23,activo
684,Grupo Empresarial Sur #19,3,5,Pereira,cliente684@empresa.com.co,327682298,2024-11-19,activo
685,Juan Morales,1,4,Ibague,cliente685@gmail.com,305034453,2025-12-08,activo
686,Nicolas Ortiz,1,5,Bogota,cliente686@gmail.com,326565503,2025-05-01,activo
687,Totto El Tesoro #25,4,5,Cali,cliente687@empresa.com.co,323347981,2025-05-25,activo
688,Juan Mendoza,1,5,Barranquilla,cliente688@gmail.com,326802559,2026-01-13,activo
689,Camila Lopez,1,2,Cartagena,cliente689@gmail.com,314894730,2026-04-26,activo
690,Juan Castro,1,3,Cali,cliente690@gmail.com,327655572,2024-12-24,activo
691,Institucion Educativa Nacional #4,2,3,Cali,cliente691@empresa.com.co,325585666,2025-08-31,activo
692,Universidad del Norte #63,2,3,Medellin,cliente692@empresa.com.co,306969521,2026-03-21,activo
693,Catalina Ortiz,1,4,Bogota,cliente693@gmail.com,314116163,2025-10-15,activo
694,Colegio Los Andes #11,2,3,Bogota,cliente694@empresa.com.co,325955645,2026-02-08,activo
695,Totto Unicentro #23,4,5,Bogota,cliente695@empresa.com.co,302376369,2026-05-10,activo
696,Mateo Garcia,1,4,Bogota,cliente696@gmail.com,313588336,2024-10-11,activo
697,Totto El Tesoro #11,4,5,Barranquilla,cliente697@empresa.com.co,312787627,2024-09-18,activo
698,Juan Gomez,1,5,Cali,cliente698@gmail.com,318461429,2024-07-31,activo
699,Totto Santafe #25,4,5,Cartagena,cliente699@empresa.com.co,312715158,2025-05-30,activo
700,Falabella #6,5,5,Medellin,cliente700@empresa.com.co,308230636,2026-05-10,activo
701,Carlos Pena,1,5,Barranquilla,cliente701@gmail.com,329597330,2024-09-28,activo
702,Totto El Tesoro #4,4,5,Medellin,cliente702@empresa.com.co,302503554,2024-09-25,activo
703,Mariana Pena,1,3,Cali,cliente703@gmail.com,306443037,2025-06-15,activo
704,Colegio Los Andes #2,2,4,Manizales,cliente704@empresa.com.co,317942580,2024-07-28,activo
705,Colegio Los Andes #11,2,4,Bogota,cliente705@empresa.com.co,325072543,2026-02-08,activo
706,Grupo Empresarial Sur #67,3,5,Cali,cliente706@empresa.com.co,307387623,2025-10-25,activo
707,Laura Garcia,1,4,Medellin,cliente707@gmail.com,316052144,2026-01-13,activo
708,Mateo Jimenez,1,1,Medellin,cliente708@gmail.com,302061446,2025-05-22,inactivo
709,Logistica Andina #56,3,4,Medellin,cliente709@empresa.com.co,318064924,2024-10-04,activo
710,Colegio Britanico #62,2,4,Cartagena,cliente710@empresa.com.co,307058670,2024-08-12,activo
711,Mateo Torres,1,3,Bogota,cliente711@gmail.com,329318184,2025-02-06,activo
712,Andrea Rivera,1,5,Bucaramanga,cliente712@gmail.com,308681643,2025-09-12,activo
713,Valentina Garcia,1,3,Medellin,cliente713@gmail.com,311113537,2026-01-27,activo
714,David Castro,1,4,Ibague,cliente714@gmail.com,327373495,2025-08-31,activo
715,Felipe Gutierrez,1,5,Barranquilla,cliente715@gmail.com,318224541,2025-01-21,activo
716,Andrea Garcia,1,4,Bogota,cliente716@gmail.com,316379868,2024-10-04,activo
717,Grupo Empresarial Sur #89,3,3,Bogota,cliente717@empresa.com.co,309036449,2026-01-24,activo
718,Felipe Hernandez,1,5,Barranquilla,cliente718@gmail.com,316354241,2025-10-13,activo
719,Sofia Jimenez,1,5,Bogota,cliente719@gmail.com,325067204,2024-11-01,activo
720,Felipe Ortiz,1,5,Bogota,cliente720@gmail.com,317592357,2025-09-14,activo
721,Distrimax SAS #8,5,5,Pereira,cliente721@empresa.com.co,324352088,2025-12-04,activo
722,Gimnasio Campestre #88,2,3,Barranquilla,cliente722@empresa.com.co,321451577,2024-12-05,activo
723,Totto El Tesoro #23,4,5,Barranquilla,cliente723@empresa.com.co,308356053,2025-07-09,activo
724,Sofia Martinez,1,5,Medellin,cliente724@gmail.com,319376917,2025-04-28,activo
725,Logistica Andina #82,3,5,Cali,cliente725@empresa.com.co,315060441,2025-03-01,activo
726,Distrimax SAS #10,5,5,Bogota,cliente726@empresa.com.co,328098909,2025-04-01,activo
727,David Martinez,1,5,Bucaramanga,cliente727@gmail.com,319040224,2026-03-24,activo
728,Nicolas Ortiz,1,4,Pereira,cliente728@gmail.com,329499549,2024-12-28,activo
729,Totto El Tesoro #18,4,5,Bucaramanga,cliente729@empresa.com.co,307031903,2026-01-01,activo
730,Catalina Rivera,1,2,Ibague,cliente730@gmail.com,322425760,2025-11-06,inactivo
731,Valentina Torres,1,5,Cartagena,cliente731@gmail.com,326956059,2024-12-20,activo
732,Logistica Andina #83,3,5,Bogota,cliente732@empresa.com.co,321743175,2025-10-20,activo
733,Nicolas Ortiz,1,4,Bogota,cliente733@gmail.com,318221845,2024-11-22,activo
734,Valentina Gomez,1,1,Medellin,cliente734@gmail.com,305340909,2025-01-03,activo
735,Daniela Mendoza,1,5,Bogota,cliente735@gmail.com,329703982,2025-01-02,activo
736,Universidad Central #58,2,4,Bogota,cliente736@empresa.com.co,317562142,2026-03-13,activo
737,Seguros Bolivar Ltda #99,3,5,Barranquilla,cliente737@empresa.com.co,329396422,2025-08-02,activo
738,Totto Unicentro #12,4,5,Bogota,cliente738@empresa.com.co,309099554,2024-07-27,activo
739,Valentina Morales,1,5,Cartagena,cliente739@gmail.com,312440404,2024-06-25,activo
740,Valentina Garcia,1,5,Ibague,cliente740@gmail.com,316232651,2026-02-07,activo
741,Felipe Gutierrez,1,5,Bogota,cliente741@gmail.com,309742856,2026-01-20,activo
742,Natalia Rojas,1,3,Bogota,cliente742@gmail.com,312637842,2024-08-07,activo
743,Totto El Tesoro #24,4,5,Barranquilla,cliente743@empresa.com.co,328590804,2026-01-19,activo
744,Constructora del Valle #9,3,5,Cali,cliente744@empresa.com.co,311749657,2025-06-08,activo
745,Valentina Gomez,1,3,Bogota,cliente745@gmail.com,312834801,2025-04-09,activo
746,Gimnasio Campestre #95,2,4,Cali,cliente746@empresa.com.co,309656941,2026-03-05,activo
747,Laura Pena,1,4,Cali,cliente747@gmail.com,306553084,2025-08-29,activo
748,Catalina Suarez,1,1,Barranquilla,cliente748@gmail.com,314889890,2024-11-18,activo
749,David Hernandez,1,1,Bogota,cliente749@gmail.com,308250013,2025-03-04,activo
750,David Gomez,1,5,Barranquilla,cliente750@gmail.com,324310554,2026-04-16,activo
751,Carlos Cortes,1,5,Bucaramanga,cliente751@gmail.com,317523581,2025-05-31,activo
752,Andres Ramirez,1,2,Bogota,cliente752@gmail.com,305669851,2024-12-01,inactivo
753,Juan Cortes,1,5,Medellin,cliente753@gmail.com,304136665,2024-07-03,activo
754,Mariana Castro,1,5,Bogota,cliente754@gmail.com,308676422,2026-05-01,activo
755,Valentina Vargas,1,5,Medellin,cliente755@gmail.com,329212178,2024-10-20,activo
756,Diego Castro,1,4,Bogota,cliente756@gmail.com,327520284,2024-10-28,activo
757,Andrea Ortiz,1,3,Bogota,cliente757@gmail.com,322916496,2024-06-06,activo
758,Mariana Rojas,1,4,Bogota,cliente758@gmail.com,313894531,2024-08-17,activo
759,Sofia Rivera,1,4,Cartagena,cliente759@gmail.com,322421902,2025-07-17,activo
760,Santiago Castro,1,2,Bogota,cliente760@gmail.com,305002586,2026-04-02,activo
761,Sofia Lopez,1,4,Bogota,cliente761@gmail.com,307263036,2025-08-19,activo
762,Santiago Mendoza,1,4,Medellin,cliente762@gmail.com,318016887,2025-06-01,activo
763,Grupo Empresarial Sur #18,3,5,Medellin,cliente763@empresa.com.co,327437584,2025-10-19,activo
764,Comercializadora La 70 #12,5,5,Bogota,cliente764@empresa.com.co,313906397,2024-12-15,activo
765,Catalina Hernandez,1,4,Medellin,cliente765@gmail.com,315845843,2025-03-23,activo
766,Totto Unicentro #6,4,5,Bucaramanga,cliente766@empresa.com.co,318566540,2025-08-12,activo
767,Andrea Rodriguez,1,1,Cartagena,cliente767@gmail.com,311160783,2026-04-19,activo
768,Seguros Bolivar Ltda #18,3,5,Bogota,cliente768@empresa.com.co,307441514,2025-09-02,activo
769,Catalina Mendoza,1,4,Bogota,cliente769@gmail.com,329304216,2024-07-13,activo
770,Paula Jimenez,1,5,Barranquilla,cliente770@gmail.com,318446596,2024-08-22,activo
771,Natalia Hernandez,1,5,Medellin,cliente771@gmail.com,301517756,2025-02-21,activo
772,Daniela Morales,1,5,Medellin,cliente772@gmail.com,305611266,2025-11-23,activo
773,Daniela Pena,1,5,Bogota,cliente773@gmail.com,313822078,2025-02-11,activo
774,Comercializadora La 70 #37,5,5,Barranquilla,cliente774@empresa.com.co,329309978,2025-10-02,activo
775,Catalina Mendoza,1,4,Cali,cliente775@gmail.com,302916069,2024-06-08,activo
776,Mateo Pena,1,1,Manizales,cliente776@gmail.com,311698108,2025-08-16,activo
777,Importadora Global #93,3,4,Bucaramanga,cliente777@empresa.com.co,314666525,2024-08-26,activo
778,Totto El Tesoro #4,4,5,Bogota,cliente778@empresa.com.co,325152891,2025-06-20,activo
779,Sofia Rodriguez,1,4,Bogota,cliente779@gmail.com,315409307,2025-03-31,activo
780,Mariana Martinez,1,5,Medellin,cliente780@gmail.com,312969410,2025-07-21,activo
781,Daniela Ramirez,1,4,Bogota,cliente781@gmail.com,326882609,2025-07-08,activo
782,Andrea Suarez,1,4,Bucaramanga,cliente782@gmail.com,303335975,2025-09-13,activo
783,Importadora Global #27,3,4,Barranquilla,cliente783@empresa.com.co,301995859,2025-04-06,activo
784,Nicolas Rojas,1,5,Bogota,cliente784@gmail.com,325715824,2025-01-07,activo
785,Gimnasio Campestre #42,2,5,Medellin,cliente785@empresa.com.co,325909595,2025-12-27,activo
786,Constructora del Valle #74,3,5,Pereira,cliente786@empresa.com.co,319630451,2026-03-22,activo
787,Valentina Garcia,1,3,Bogota,cliente787@gmail.com,311994652,2025-07-25,activo
788,Mateo Garcia,1,3,Cali,cliente788@gmail.com,323226183,2025-10-22,activo
789,Daniela Garcia,1,3,Medellin,cliente789@gmail.com,326403886,2024-09-29,activo
790,Daniela Ortiz,1,3,Bogota,cliente790@gmail.com,313385244,2026-03-03,activo
791,Nicolas Vargas,1,3,Bogota,cliente791@gmail.com,327949543,2024-06-19,activo
792,David Gutierrez,1,5,Barranquilla,cliente792@gmail.com,302561871,2025-02-01,activo
793,David Mendoza,1,5,Medellin,cliente793@gmail.com,325667852,2025-01-11,activo
794,Mariana Gutierrez,1,4,Cali,cliente794@gmail.com,316491002,2025-02-18,activo
795,Nicolas Gomez,1,5,Ibague,cliente795@gmail.com,322562657,2025-04-23,activo
796,Carlos Rojas,1,2,Bogota,cliente796@gmail.com,309966154,2025-05-16,inactivo
797,David Ramirez,1,1,Cali,cliente797@gmail.com,314554277,2026-04-26,inactivo
798,Natalia Vargas,1,5,Bogota,cliente798@gmail.com,315757902,2024-06-23,activo
799,Felipe Pena,1,4,Bogota,cliente799@gmail.com,323191007,2024-06-17,activo
800,Universidad del Norte #44,2,4,Medellin,cliente800@empresa.com.co,321812172,2024-12-26,activo
801,Totto C.C. Andino #4,4,5,Bogota,cliente801@empresa.com.co,328710502,2026-04-20,activo
802,Andres Lopez,1,4,Manizales,cliente802@gmail.com,308403549,2025-08-09,activo
803,Seguros Bolivar Ltda #1,3,3,Ibague,cliente803@empresa.com.co,314394336,2024-12-25,activo
804,Falabella #20,5,5,Medellin,cliente804@empresa.com.co,305597283,2025-03-05,activo
805,Juan Rojas,1,1,Cali,cliente805@gmail.com,312382787,2024-09-19,inactivo
806,Mariana Hernandez,1,4,Cali,cliente806@gmail.com,307649508,2025-12-01,activo
807,Consultora Vertex #40,3,5,Medellin,cliente807@empresa.com.co,324928281,2025-01-04,activo
808,Paula Martinez,1,4,Bogota,cliente808@gmail.com,322596917,2024-07-12,activo
809,Andres Ramirez,1,4,Bogota,cliente809@gmail.com,312307594,2026-04-27,activo
810,Santiago Cortes,1,3,Medellin,cliente810@gmail.com,309714828,2025-07-23,activo
811,Carlos Gomez,1,5,Medellin,cliente811@gmail.com,306764217,2025-08-25,activo
812,Valentina Suarez,1,5,Medellin,cliente812@gmail.com,323217531,2026-05-17,activo
813,Totto El Tesoro #3,4,5,Barranquilla,cliente813@empresa.com.co,307426846,2025-07-15,activo
814,Juan Lopez,1,1,Bogota,cliente814@gmail.com,306257165,2025-03-12,activo
815,Mariana Morales,1,3,Medellin,cliente815@gmail.com,307420993,2025-06-26,activo
816,Santiago Garcia,1,5,Ibague,cliente816@gmail.com,309900451,2026-03-17,activo
817,Colegio San Jose #79,2,3,Cali,cliente817@empresa.com.co,323753418,2026-02-17,activo
818,Carlos Rojas,1,5,Cartagena,cliente818@gmail.com,324574477,2024-08-29,activo
819,Gimnasio Campestre #53,2,4,Bogota,cliente819@empresa.com.co,328421969,2026-02-22,activo
820,Falabella #6,5,5,Bogota,cliente820@empresa.com.co,303349030,2025-04-30,activo
821,Almacenes Exito #38,5,5,Medellin,cliente821@empresa.com.co,327442986,2026-02-12,activo
822,Mariana Suarez,1,5,Medellin,cliente822@gmail.com,313345961,2024-12-23,activo
823,Daniela Vargas,1,5,Bucaramanga,cliente823@gmail.com,322413458,2025-03-06,activo
824,Daniela Pena,1,4,Medellin,cliente824@gmail.com,325780177,2025-07-21,activo
825,Importadora Global #89,3,4,Ibague,cliente825@empresa.com.co,306060836,2025-03-21,activo
826,Logistica Andina #67,3,4,Bucaramanga,cliente826@empresa.com.co,329548370,2025-07-18,activo
827,Falabella #26,5,5,Bogota,cliente827@empresa.com.co,311915518,2024-08-18,activo
828,Importadora Global #31,3,3,Medellin,cliente828@empresa.com.co,317474085,2026-01-31,activo
829,Totto C.C. Andino #8,4,5,Bogota,cliente829@empresa.com.co,312191383,2026-02-27,activo
830,Diego Gomez,1,1,Cali,cliente830@gmail.com,316309530,2025-08-26,inactivo
831,Totto Unicentro #13,4,5,Bogota,cliente831@empresa.com.co,328060918,2025-05-10,activo
832,Mariana Pena,1,3,Bucaramanga,cliente832@gmail.com,323898604,2025-10-12,activo
833,Natalia Martinez,1,5,Bogota,cliente833@gmail.com,302133008,2025-02-14,activo
834,Soluciones TI SAS #34,3,4,Bogota,cliente834@empresa.com.co,301668183,2024-10-30,activo
835,Almacenes Exito #26,5,5,Bogota,cliente835@empresa.com.co,325806467,2026-05-20,activo
836,Diego Suarez,1,4,Cartagena,cliente836@gmail.com,317749095,2024-12-30,activo
837,Juan Pena,1,4,Bucaramanga,cliente837@gmail.com,323561552,2026-01-22,activo
838,Colegio Britanico #11,2,3,Bogota,cliente838@empresa.com.co,312325761,2025-11-25,activo
839,Universidad Central #20,2,5,Barranquilla,cliente839@empresa.com.co,326481960,2025-12-04,activo
840,Seguros Bolivar Ltda #76,3,4,Cali,cliente840@empresa.com.co,322109227,2024-08-03,activo
841,Sofia Suarez,1,5,Bogota,cliente841@gmail.com,325003671,2025-03-21,activo
842,Camila Torres,1,4,Bogota,cliente842@gmail.com,308289425,2025-02-07,activo
843,Valentina Gutierrez,1,3,Cartagena,cliente843@gmail.com,321923227,2026-04-14,activo
844,Sofia Hernandez,1,5,Cucuta,cliente844@gmail.com,301212482,2025-06-12,activo
845,Santiago Gomez,1,5,Bogota,cliente845@gmail.com,309328426,2025-05-27,activo
846,Institucion Educativa Nacional #67,2,3,Barranquilla,cliente846@empresa.com.co,325349442,2024-07-07,activo
847,Laura Rojas,1,4,Medellin,cliente847@gmail.com,305509119,2024-12-30,activo
848,Valentina Gomez,1,5,Bogota,cliente848@gmail.com,318202871,2025-12-31,activo
849,Totto Santafe #17,4,5,Medellin,cliente849@empresa.com.co,305411563,2026-03-15,activo
850,Nicolas Martinez,1,4,Medellin,cliente850@gmail.com,318636951,2024-11-10,activo
851,Diego Rojas,1,5,Ibague,cliente851@gmail.com,309382064,2025-08-09,activo
852,Nicolas Hernandez,1,4,Barranquilla,cliente852@gmail.com,313639223,2024-08-28,activo
853,Totto Santafe #25,4,5,Cali,cliente853@empresa.com.co,302934976,2025-04-20,activo
854,Daniela Mendoza,1,1,Barranquilla,cliente854@gmail.com,301738833,2024-07-22,inactivo
855,Andres Torres,1,3,Bogota,cliente855@gmail.com,308914896,2025-10-28,activo
856,Constructora del Valle #50,3,4,Cartagena,cliente856@empresa.com.co,304002466,2025-07-03,activo
857,Camila Pena,1,4,Bogota,cliente857@gmail.com,328035849,2025-12-11,activo
858,Daniela Castro,1,4,Medellin,cliente858@gmail.com,307983626,2024-12-22,activo
859,Felipe Vargas,1,5,Barranquilla,cliente859@gmail.com,307254683,2024-07-10,activo
860,Liceo Moderno #65,2,4,Bogota,cliente860@empresa.com.co,321883692,2024-06-01,activo
861,Laura Torres,1,3,Bogota,cliente861@gmail.com,321770553,2024-12-16,activo
862,Colegio Los Andes #9,2,5,Bogota,cliente862@empresa.com.co,315736323,2026-01-26,activo
863,Sofia Castro,1,3,Bogota,cliente863@gmail.com,308662929,2025-11-16,activo
864,Andres Rojas,1,3,Bogota,cliente864@gmail.com,305892153,2025-02-15,activo
865,Nicolas Morales,1,5,Pereira,cliente865@gmail.com,325069884,2025-01-12,activo
866,Universidad del Norte #48,2,4,Manizales,cliente866@empresa.com.co,329277218,2025-04-09,activo
867,Totto Unicentro #24,4,5,Medellin,cliente867@empresa.com.co,325112546,2026-04-26,activo
868,Santiago Gomez,1,3,Barranquilla,cliente868@gmail.com,311401147,2025-05-22,activo
869,Daniela Pena,1,5,Barranquilla,cliente869@gmail.com,311160974,2025-10-20,activo
870,Felipe Gomez,1,4,Bogota,cliente870@gmail.com,327312844,2025-10-27,activo
871,Sofia Lopez,1,4,Ibague,cliente871@gmail.com,309888812,2025-11-30,activo
872,Falabella #27,5,5,Barranquilla,cliente872@empresa.com.co,312004872,2025-01-01,activo
873,Santiago Vargas,1,5,Cartagena,cliente873@gmail.com,301736524,2025-09-07,activo
874,Daniela Mendoza,1,4,Medellin,cliente874@gmail.com,317249378,2026-04-20,activo
875,Carlos Martinez,1,5,Medellin,cliente875@gmail.com,322603516,2025-04-26,activo
876,Diego Garcia,1,4,Medellin,cliente876@gmail.com,327616116,2025-02-22,activo
877,Juan Cortes,1,5,Bucaramanga,cliente877@gmail.com,322044933,2025-03-27,activo
878,Seguros Bolivar Ltda #85,3,5,Pereira,cliente878@empresa.com.co,304972370,2024-10-31,activo
879,Sofia Vargas,1,5,Medellin,cliente879@gmail.com,317592651,2026-02-24,activo
880,Felipe Castro,1,5,Barranquilla,cliente880@gmail.com,315562662,2025-08-12,activo
881,Daniela Martinez,1,2,Bogota,cliente881@gmail.com,303283577,2025-09-13,inactivo
882,Liceo Moderno #20,2,3,Bogota,cliente882@empresa.com.co,303757754,2025-09-08,activo
883,Carlos Gutierrez,1,4,Bucaramanga,cliente883@gmail.com,317820148,2024-10-22,activo
884,Totto C.C. Andino #18,4,5,Bogota,cliente884@empresa.com.co,314483557,2025-02-20,activo
885,Carlos Morales,1,5,Bogota,cliente885@gmail.com,315446095,2025-06-07,activo
886,Valentina Martinez,1,4,Pereira,cliente886@gmail.com,306103880,2024-06-11,activo
887,Andrea Rodriguez,1,5,Medellin,cliente887@gmail.com,306499465,2024-06-14,activo
888,Santiago Martinez,1,1,Medellin,cliente888@gmail.com,325164420,2025-05-21,inactivo
889,Mariana Ortiz,1,4,Cali,cliente889@gmail.com,321821255,2025-08-03,activo
890,Sofia Vargas,1,1,Medellin,cliente890@gmail.com,301521470,2026-04-25,inactivo
